Code,Name,Alternative code,Formulation,Alternative name,Alternative formulation,Really equivalent?
0501013B0AAASAS,Amoxicillin 125mg/5ml oral suspension sugar free,0501013B0AAAJAJ,Oral suspension,Amoxicillin 125mg/5ml oral suspension,Oral suspension,Y
0501013B0AAATAT,Amoxicillin 250mg/5ml oral suspension sugar free,0501013B0AAAKAK,Oral suspension,Amoxicillin 250mg/5ml oral suspension,Oral suspension,Y
0501013K0AAAGAG,Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free,0501013K0AAAIAI,Oral suspension,Co-amoxiclav 250mg/62mg/5ml oral suspension,Oral suspension,Y
0501013K0AAAIAI,Co-amoxiclav 250mg/62mg/5ml oral suspension,0501013K0AAAGAG,Oral suspension,Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free,Oral suspension,Y
0501013K0AAAKAK,Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free,0501013K0AAAPAP,Oral suspension,Co-amoxiclav 400mg/57mg/5ml oral suspension,Oral suspension,Y
0501013K0AAAPAP,Co-amoxiclav 400mg/57mg/5ml oral suspension,0501013K0AAAKAK,Oral suspension,Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free,Oral suspension,Y
0501021L0AAAAAA,Cefalexin 250mg capsules,0501021L0AAAGAG,Oral capsule,Cefalexin 250mg tablets,Oral tablet,Y
0501021L0AAABAB,Cefalexin 500mg capsules,0501021L0AAAHAH,Oral capsule,Cefalexin 500mg tablets,Oral tablet,Y
0501021L0AAACAC,Cefalexin 125mg/5ml oral suspension,0501021L0AAANAN,Oral suspension,Cefalexin 125mg/5ml oral suspension sugar free,Oral suspension,Y
0501021L0AAADAD,Cefalexin 250mg/5ml oral suspension,0501021L0AAAPAP,Oral suspension,Cefalexin 250mg/5ml oral suspension sugar free,Oral suspension,Y
0501021L0AAAGAG,Cefalexin 250mg tablets,0501021L0AAAAAA,Oral tablet,Cefalexin 250mg capsules,Oral capsule,Y
0501021L0AAAHAH,Cefalexin 500mg tablets,0501021L0AAABAB,Oral tablet,Cefalexin 500mg capsules,Oral capsule,Y
0501021L0AAANAN,Cefalexin 125mg/5ml oral suspension sugar free,0501021L0AAACAC,Oral suspension,Cefalexin 125mg/5ml oral suspension,Oral suspension,Y
0501021L0AAAPAP,Cefalexin 250mg/5ml oral suspension sugar free,0501021L0AAADAD,Oral suspension,Cefalexin 250mg/5ml oral suspension,Oral suspension,Y
0501030F0AAAAAA,Demeclocycline 150mg capsules,0501030F0AAAIAI,Oral capsule,Demeclocycline 150mg tablets,Oral tablet,Y
0501030F0AAAIAI,Demeclocycline 150mg tablets,0501030F0AAAAAA,Oral tablet,Demeclocycline 150mg capsules,Oral capsule,Y
0501030I0AAAHAH,Doxycycline 50mg/5ml oral solution,0501030I0AAAMAM,Oral solution,Doxycycline 50mg/5ml oral suspension,Oral suspension,Y
0501030I0AAAMAM,Doxycycline 50mg/5ml oral suspension,0501030I0AAAHAH,Oral suspension,Doxycycline 50mg/5ml oral solution,Oral solution,Y
0501030V0AAAAAA,Tetracycline 250mg capsules,0501030V0AAAFAF,Oral capsule,Tetracycline 250mg tablets,Oral tablet,Y
0501030V0AAAFAF,Tetracycline 250mg tablets,0501030V0AAAAAA,Oral tablet,Tetracycline 250mg capsules,Oral capsule,Y
0501040H0AAAAAA,Gentamicin 80mg/2ml solution for injection ampoules,0501040H0AAAMAM,Solution for injection,Gentamicin 80mg/2ml solution for injection vials,Solution for injection,Y
0501040H0AAAEAE,Gentamicin 20mg/2ml solution for injection vials,0501040H0AABBBB,Solution for injection,Gentamicin 20mg/2ml solution for injection ampoules,Solution for injection,Y
0501040H0AAAMAM,Gentamicin 80mg/2ml solution for injection vials,0501040H0AAAAAA,Solution for injection,Gentamicin 80mg/2ml solution for injection ampoules,Solution for injection,Y
0501040H0AABBBB,Gentamicin 20mg/2ml solution for injection ampoules,0501040H0AAAEAE,Solution for injection,Gentamicin 20mg/2ml solution for injection vials,Solution for injection,Y
0501050A0AAABAB,Azithromycin 200mg/5ml oral suspension,0501050A0AAAHAH,Oral suspension,Azithromycin 200mg/5ml oral suspension sugar free,Oral suspension,Y
0501050A0AAAHAH,Azithromycin 200mg/5ml oral suspension sugar free,0501050A0AAABAB,Oral suspension,Azithromycin 200mg/5ml oral suspension,Oral suspension,Y
0501050H0AAAAAA,Erythromycin ethyl succinate 125mg/5ml oral suspension,0501050H0AAALAL,Oral suspension,Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free,Oral suspension,Y
0501050H0AAABAB,Erythromycin ethyl succinate 250mg/5ml oral suspension,0501050H0AAAMAM,Oral suspension,Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free,Oral suspension,Y
0501050H0AAALAL,Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free,0501050H0AAAAAA,Oral suspension,Erythromycin ethyl succinate 125mg/5ml oral suspension,Oral suspension,Y
0501050H0AAAMAM,Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free,0501050H0AAABAB,Oral suspension,Erythromycin ethyl succinate 250mg/5ml oral suspension,Oral suspension,Y
0501060D0AAAEAE,Clindamycin 75mg/5ml oral solution,0501060D0AAANAN,Oral solution,Clindamycin 75mg/5ml oral suspension,Oral suspension,Y
0501060D0AAAHAH,Clindamycin 150mg/5ml oral solution,0501060D0AAAQAQ,Oral solution,Clindamycin 150mg/5ml oral suspension,Oral suspension,Y
0501060D0AAANAN,Clindamycin 75mg/5ml oral suspension,0501060D0AAAEAE,Oral suspension,Clindamycin 75mg/5ml oral solution,Oral solution,Y
0501060D0AAAQAQ,Clindamycin 150mg/5ml oral suspension,0501060D0AAAHAH,Oral suspension,Clindamycin 150mg/5ml oral solution,Oral solution,Y
0501070I0AAABAB,Colistimethate 1million unit powder for solution for injection vials,0501070I0AAADAD,Powder for solution for injection,Colistimethate 1million unit powder for nebuliser solution unit dose vials,Powder for nebuliser solution,Y
0501070I0AAADAD,Colistimethate 1million unit powder for nebuliser solution unit dose vials,0501070I0AAABAB,Powder for nebuliser solution,Colistimethate 1million unit powder for solution for injection vials,Powder for solution for injection,Y
0501070T0AAAAAA,Teicoplanin 400mg powder and solvent for solution for injection vials,0501070T0AAACAC,Powder and solvent for solution for injection,Teicoplanin 400mg powder for solution for injection vials,Powder for solution for injection,Y
0501070T0AAABAB,Teicoplanin 200mg powder and solvent for solution for injection vials,0501070T0AAADAD,Powder and solvent for solution for injection,Teicoplanin 200mg powder for solution for injection vials,Powder for solution for injection,Y
0501070T0AAACAC,Teicoplanin 400mg powder for solution for injection vials,0501070T0AAAAAA,Powder for solution for injection,Teicoplanin 400mg powder and solvent for solution for injection vials,Powder and solvent for solution for injection,Y
0501070T0AAADAD,Teicoplanin 200mg powder for solution for injection vials,0501070T0AAABAB,Powder for solution for injection,Teicoplanin 200mg powder and solvent for solution for injection vials,Powder and solvent for solution for injection,Y
0501070W0AAACAC,Linezolid 600mg/300ml infusion bags,0501070W0AAADAD,Infusion,Linezolid 600mg/300ml solution for infusion bottles,Solution for infusion,Y
0501070W0AAADAD,Linezolid 600mg/300ml solution for infusion bottles,0501070W0AAACAC,Solution for infusion,Linezolid 600mg/300ml infusion bags,Infusion,Y
0501090H0AABCBC,Ethambutol 150mg/5ml oral solution,0501090H0AABHBH,Oral solution,Ethambutol 150mg/5ml oral suspension,Oral suspension,Y
0501090H0AABEBE,Ethambutol 700mg/5ml oral solution,0501090H0AABIBI,Oral solution,Ethambutol 700mg/5ml oral suspension,Oral suspension,Y
0501090H0AABHBH,Ethambutol 150mg/5ml oral suspension,0501090H0AABCBC,Oral suspension,Ethambutol 150mg/5ml oral solution,Oral solution,Y
0501090H0AABIBI,Ethambutol 700mg/5ml oral suspension,0501090H0AABEBE,Oral suspension,Ethambutol 700mg/5ml oral solution,Oral solution,Y
0501090K0AABIBI,Isoniazid 50mg/5ml oral suspension,0501090K0AACUCU,Oral suspension,Isoniazid 50mg/5ml oral solution,Oral solution,Y
0501090K0AACUCU,Isoniazid 50mg/5ml oral solution,0501090K0AABIBI,Oral solution,Isoniazid 50mg/5ml oral suspension,Oral suspension,Y
0501100J0AAAIAI,Thalidomide 50mg tablets,0802040AAAAAAAA,Oral tablet,Thalidomide 50mg capsules,Oral capsule,Y
0501110C0AAAEAE,Metronidazole 200mg/5ml oral suspension,0501110C0AABQBQ,Oral suspension,Metronidazole 200mg/5ml oral solution,Oral solution,Y
0501110C0AAAKAK,Metronidazole 500mg/100ml solution for infusion bottles,0501110C0AABABA,Solution for infusion,Metronidazole 500mg/100ml infusion 100ml bags,Infusion,Y
0501110C0AABABA,Metronidazole 500mg/100ml infusion 100ml bags,0501110C0AAAKAK,Infusion,Metronidazole 500mg/100ml solution for infusion bottles,Solution for infusion,Y
0501110C0AABLBL,Metronidazole 100mg/5ml oral solution,0501110C0AABTBT,Oral solution,Metronidazole 100mg/5ml oral suspension,Oral suspension,Y
0501110C0AABQBQ,Metronidazole 200mg/5ml oral solution,0501110C0AAAEAE,Oral solution,Metronidazole 200mg/5ml oral suspension,Oral suspension,Y
0501110C0AABRBR,Metronidazole 50mg/5ml oral solution,0501110C0AABUBU,Oral solution,Metronidazole 50mg/5ml oral suspension,Oral suspension,Y
0501110C0AABTBT,Metronidazole 100mg/5ml oral suspension,0501110C0AABLBL,Oral suspension,Metronidazole 100mg/5ml oral solution,Oral solution,Y
0501110C0AABUBU,Metronidazole 50mg/5ml oral suspension,0501110C0AABRBR,Oral suspension,Metronidazole 50mg/5ml oral solution,Oral solution,Y
0501120L0AAAYAY,Ciprofloxacin 400mg/200ml solution for infusion bottles,0501120L0AABFBF,Solution for infusion,Ciprofloxacin 400mg/200ml infusion bags,Infusion,Y
0501120L0AABFBF,Ciprofloxacin 400mg/200ml infusion bags,0501120L0AAAYAY,Infusion,Ciprofloxacin 400mg/200ml solution for infusion bottles,Solution for infusion,Y
0501120X0AAACAC,Levofloxacin 500mg/100ml solution for infusion vials,0501120X0AAADAD,Solution for infusion,Levofloxacin 500mg/100ml infusion bags,Infusion,Y
0501120X0AAACAC,Levofloxacin 500mg/100ml solution for infusion vials,0501120X0AAAEAE,Solution for infusion,Levofloxacin 500mg/100ml solution for infusion bottles,Solution for infusion,Y
0501120X0AAADAD,Levofloxacin 500mg/100ml infusion bags,0501120X0AAACAC,Infusion,Levofloxacin 500mg/100ml solution for infusion vials,Solution for infusion,Y
0501120X0AAADAD,Levofloxacin 500mg/100ml infusion bags,0501120X0AAAEAE,Infusion,Levofloxacin 500mg/100ml solution for infusion bottles,Solution for infusion,Y
0501120X0AAAEAE,Levofloxacin 500mg/100ml solution for infusion bottles,0501120X0AAACAC,Solution for infusion,Levofloxacin 500mg/100ml solution for infusion vials,Solution for infusion,Y
0501120X0AAAEAE,Levofloxacin 500mg/100ml solution for infusion bottles,0501120X0AAADAD,Solution for infusion,Levofloxacin 500mg/100ml infusion bags,Infusion,Y
0501120Y0AAABAB,Moxifloxacin 400mg/250ml solution for infusion bottles,0501120Y0AAACAC,Solution for infusion,Moxifloxacin 400mg/250ml infusion bags,Infusion,Y
0501120Y0AAACAC,Moxifloxacin 400mg/250ml infusion bags,0501120Y0AAABAB,Infusion,Moxifloxacin 400mg/250ml solution for infusion bottles,Solution for infusion,Y
0501130R0AAAAAA,Nitrofurantoin 50mg capsules,0501130R0AAADAD,Oral capsule,Nitrofurantoin 50mg tablets,Oral tablet,Y
0501130R0AAABAB,Nitrofurantoin 100mg capsules,0501130R0AAAEAE,Oral capsule,Nitrofurantoin 100mg tablets,Oral tablet,Y
0501130R0AAACAC,Nitrofurantoin 25mg/5ml oral suspension sugar free,0501130R0AAAMAM,Oral suspension,Nitrofurantoin 25mg/5ml oral suspension,Oral suspension,Y
0501130R0AAACAC,Nitrofurantoin 25mg/5ml oral suspension sugar free,0501130R0AAAMAM,Oral suspension,Nitrofurantoin 25mg/5ml oral solution,Oral solution,Y
0501130R0AAADAD,Nitrofurantoin 50mg tablets,0501130R0AAAAAA,Oral tablet,Nitrofurantoin 50mg capsules,Oral capsule,Y
0501130R0AAAEAE,Nitrofurantoin 100mg tablets,0501130R0AAABAB,Oral tablet,Nitrofurantoin 100mg capsules,Oral capsule,Y
0501130R0AAAMAM,Nitrofurantoin 25mg/5ml oral suspension,0501130R0AAACAC,Oral suspension,Nitrofurantoin 25mg/5ml oral suspension sugar free,Oral suspension,Y
0501130R0AAAMAM,Nitrofurantoin 25mg/5ml oral solution,0501130R0AAACAC,Oral solution,Nitrofurantoin 25mg/5ml oral suspension sugar free,Oral suspension,Y
0502010C0AAABAB,Itraconazole 50mg/5ml oral solution sugar free,0502010C0AAACAC,Oral solution,Itraconazole 50mg/5ml oral suspension,Oral suspension,Y
0502010C0AAABAB,Itraconazole 50mg/5ml oral solution sugar free,0502010C0AAACAC,Oral solution,Itraconazole 50mg/5ml oral solution,Oral solution,Y
0502010C0AAACAC,Itraconazole 50mg/5ml oral suspension,0502010C0AAABAB,Oral suspension,Itraconazole 50mg/5ml oral solution sugar free,Oral solution,Y
0502010C0AAACAC,Itraconazole 50mg/5ml oral solution,0502010C0AAABAB,Oral solution,Itraconazole 50mg/5ml oral solution sugar free,Oral solution,Y
0502010D0AAAEAE,Voriconazole 1% eye drops preservative free,0502010D0AAAGAG,Eye drops,Voriconazole 1% eye drops,Eye drops,Y
0502010D0AAAGAG,Voriconazole 1% eye drops,0502010D0AAAEAE,Eye drops,Voriconazole 1% eye drops preservative free,Eye drops,Y
0502030B0AAABAB,"Nystatin 100,000units/ml oral suspension",0502030B0AAAXAX,Oral suspension,"Nystatin 100,000units/ml oral suspension sugar free",Oral suspension,Y
0502030B0AAAXAX,"Nystatin 100,000units/ml oral suspension sugar free",0502030B0AAABAB,Oral suspension,"Nystatin 100,000units/ml oral suspension",Oral suspension,Y
0502050C0AAAEAE,Terbinafine 250mg/5ml oral solution,0502050C0AAAFAF,Oral solution,Terbinafine 250mg/5ml oral suspension,Oral suspension,Y
0502050C0AAAFAF,Terbinafine 250mg/5ml oral suspension,0502050C0AAAEAE,Oral suspension,Terbinafine 250mg/5ml oral solution,Oral solution,Y
0503010AEAAABAB,Raltegravir 100mg chewable tablets,0503010AEAAADAD,Chewable tablet,Raltegravir 100mg granules for oral suspension sachets,Granules for oral suspension,Y
0503010AEAAADAD,Raltegravir 100mg granules for oral suspension sachets,0503010AEAAABAB,Granules for oral suspension,Raltegravir 100mg chewable tablets,Chewable tablet,Y
0503010U0AAACAC,Ritonavir 100mg tablets,0503010U0AAADAD,Oral tablet,Ritonavir 100mg oral powder sachets sugar free,Powder for oral suspension,Y
0503010U0AAADAD,Ritonavir 100mg oral powder sachets sugar free,0503010U0AAACAC,Powder for oral suspension,Ritonavir 100mg tablets,Oral tablet,Y
0503021C0AAABAB,Aciclovir 200mg tablets,0503021C0AAAGAG,Oral tablet,Aciclovir 200mg dispersible tablets,Dispersible tablet,Y
0503021C0AAACAC,Aciclovir 400mg tablets,0503021C0AAAHAH,Oral tablet,Aciclovir 400mg dispersible tablets,Dispersible tablet,Y
0503021C0AAADAD,Aciclovir 800mg tablets,0503021C0AAAEAE,Oral tablet,Aciclovir 800mg dispersible tablets,Dispersible tablet,Y
0503021C0AAAEAE,Aciclovir 800mg dispersible tablets,0503021C0AAADAD,Dispersible tablet,Aciclovir 800mg tablets,Oral tablet,Y
0503021C0AAAGAG,Aciclovir 200mg dispersible tablets,0503021C0AAABAB,Dispersible tablet,Aciclovir 200mg tablets,Oral tablet,Y
0503021C0AAAHAH,Aciclovir 400mg dispersible tablets,0503021C0AAACAC,Dispersible tablet,Aciclovir 400mg tablets,Oral tablet,Y
0503040C0AAABAB,Amantadine 100mg tablets,0409010B0AAAAAA,Oral tablet,Amantadine 100mg capsules,Oral capsule,Y
0503050B0AAABAB,Ribavirin 200mg capsules,0503050B0AAAEAE,Oral capsule,Ribavirin 200mg tablets,Oral tablet,Y
0503050B0AAAEAE,Ribavirin 200mg tablets,0503050B0AAABAB,Oral tablet,Ribavirin 200mg capsules,Oral capsule,Y
0505030A0AAABAB,Albendazole 400mg chewable tablets,0505030A0AAADAD,Chewable tablet,Albendazole 400mg tablets,Oral tablet,Y
0505030A0AAADAD,Albendazole 400mg tablets,0505030A0AAABAB,Oral tablet,Albendazole 400mg chewable tablets,Chewable tablet,Y
0601022B0AAABAB,Metformin 500mg tablets,0601022B0AAAWAW,Oral tablet,Metformin 500mg oral powder sachets sugar free,Powder for oral solution,Y
0601022B0AAADAD,Metformin 850mg tablets,0601022B0AAAQAQ,Oral tablet,Metformin 850mg capsules,Oral capsule,Y
0601022B0AAAIAI,Metformin 500mg/5ml oral solution,0601022B0AAARAR,Oral solution,Metformin 500mg/5ml oral solution sugar free,Oral solution,Y
0601022B0AAAIAI,Metformin 500mg/5ml oral suspension,0601022B0AAARAR,Oral suspension,Metformin 500mg/5ml oral solution sugar free,Oral solution,Y
0601022B0AAAJAJ,Metformin 850mg/5ml oral solution,0601022B0AAAZAZ,Oral solution,Metformin 850mg/5ml oral solution sugar free,Oral solution,Y
0601022B0AAAJAJ,Metformin 850mg/5ml oral suspension,0601022B0AAAZAZ,Oral suspension,Metformin 850mg/5ml oral solution sugar free,Oral solution,Y
0601022B0AAAMAM,Metformin 1g/5ml oral solution,0601022B0AAAYAY,Oral solution,Metformin 1g/5ml oral solution sugar free,Oral solution,Y
0601022B0AAAQAQ,Metformin 850mg capsules,0601022B0AAADAD,Oral capsule,Metformin 850mg tablets,Oral tablet,Y
0601022B0AAARAR,Metformin 500mg/5ml oral solution sugar free,0601022B0AAAIAI,Oral solution,Metformin 500mg/5ml oral solution,Oral solution,Y
0601022B0AAARAR,Metformin 500mg/5ml oral solution sugar free,0601022B0AAAIAI,Oral solution,Metformin 500mg/5ml oral suspension,Oral suspension,Y
0601022B0AAAWAW,Metformin 500mg oral powder sachets sugar free,0601022B0AAABAB,Powder for oral solution,Metformin 500mg tablets,Oral tablet,Y
0601022B0AAAXAX,Metformin 1g oral powder sachets sugar free,0601022B0AABABA,Powder for oral solution,Metformin 1g tablets,Oral tablet,Y
0601022B0AAAYAY,Metformin 1g/5ml oral solution sugar free,0601022B0AAAMAM,Oral solution,Metformin 1g/5ml oral solution,Oral solution,Y
0601022B0AAAZAZ,Metformin 850mg/5ml oral solution sugar free,0601022B0AAAJAJ,Oral solution,Metformin 850mg/5ml oral solution,Oral solution,Y
0601022B0AAAZAZ,Metformin 850mg/5ml oral solution sugar free,0601022B0AAAJAJ,Oral solution,Metformin 850mg/5ml oral suspension,Oral suspension,Y
0601022B0AABABA,Metformin 1g tablets,0601022B0AAAXAX,Oral tablet,Metformin 1g oral powder sachets sugar free,Powder for oral solution,Y
0601023AWAAAAAA,Semaglutide 0.25mg/0.19ml solution for injection 1.5ml pre-filled disposable devices,0601023AWAAABAB,Solution for injection,Semaglutide 0.5mg/0.37ml solution for injection 1.5ml pre-filled disposable devices,Solution for injection,Y
0601023AWAAABAB,Semaglutide 0.5mg/0.37ml solution for injection 1.5ml pre-filled disposable devices,0601023AWAAAAAA,Solution for injection,Semaglutide 0.25mg/0.19ml solution for injection 1.5ml pre-filled disposable devices,Solution for injection,Y
0601023AWAAACAC,Semaglutide 1mg/0.74ml solution for injection 3ml pre-filled disposable devices,0601023AWAAAIAI,Solution for injection,Semaglutide 1mg/0.75ml solution for injection 3ml pre-filled disposable devices,Solution for injection,Y
0601023AWAAAIAI,Semaglutide 1mg/0.75ml solution for injection 3ml pre-filled disposable devices,0601023AWAAACAC,Solution for injection,Semaglutide 1mg/0.74ml solution for injection 3ml pre-filled disposable devices,Solution for injection,Y
0601023X0AAADAD,Sitagliptin 50mg/5ml oral solution,0601023X0AAAEAE,Oral solution,Sitagliptin 50mg/5ml oral suspension,Oral suspension,Y
0601023X0AAAEAE,Sitagliptin 50mg/5ml oral suspension,0601023X0AAADAD,Oral suspension,Sitagliptin 50mg/5ml oral solution,Oral solution,Y
0601040E0AAAAAA,Diazoxide 50mg tablets,0601040E0AABKBK,Oral tablet,Diazoxide 50mg capsules,Oral capsule,Y
0601040E0AAAMAM,Diazoxide 50mg/5ml oral solution,0601040E0AABIBI,Oral solution,Diazoxide 50mg/5ml oral suspension,Oral suspension,Y
0601040E0AAAYAY,Diazoxide 250mg/5ml oral solution,0601040E0AABHBH,Oral solution,Diazoxide 250mg/5ml oral suspension,Oral suspension,Y
0601040E0AABHBH,Diazoxide 250mg/5ml oral suspension,0601040E0AAAYAY,Oral suspension,Diazoxide 250mg/5ml oral solution,Oral solution,Y
0601040E0AABIBI,Diazoxide 50mg/5ml oral suspension,0601040E0AAAMAM,Oral suspension,Diazoxide 50mg/5ml oral solution,Oral solution,Y
0601040E0AABKBK,Diazoxide 50mg capsules,0601040E0AAAAAA,Oral capsule,Diazoxide 50mg tablets,Oral tablet,Y
0602010M0AAAAAA,Liothyronine 20microgram tablets,0602010M0AABABA,Oral tablet,Liothyronine 20microgram capsules,Oral capsule,Y
0602010M0AAABAB,Liothyronine 20microgram solution for injection ampoules,0602010M0AAAVAV,Solution for injection,Liothyronine 20microgram powder for solution for injection vials,Powder for solution for injection,Y
0602010M0AAADAD,Liothyronine 5microgram tablets,0602010M0AAAZAZ,Oral tablet,Liothyronine 5microgram capsules,Oral capsule,Y
0602010M0AAAQAQ,Liothyronine 10microgram tablets,0602010M0AAAUAU,Oral tablet,Liothyronine 10microgram capsules,Oral capsule,Y
0602010M0AAAUAU,Liothyronine 10microgram capsules,0602010M0AAAQAQ,Oral capsule,Liothyronine 10microgram tablets,Oral tablet,Y
0602010M0AAAVAV,Liothyronine 20microgram powder for solution for injection vials,0602010M0AAABAB,Powder for solution for injection,Liothyronine 20microgram solution for injection ampoules,Solution for injection,Y
0602010M0AAAZAZ,Liothyronine 5microgram capsules,0602010M0AAADAD,Oral capsule,Liothyronine 5microgram tablets,Oral tablet,Y
