BNF Code,BNF Name,ADQ Value,ADQ Unit
1307000M0AAAXAX,Salic Acid/Lactic Acid_Gel 11%/4%,N/A,N/A
1307000M0AABABA,Salic Acid_Soln 26%,N/A,N/A
1307000M0AABLBL,Salic Acid/Camphor_Gel 12.5%/3.11%,N/A,N/A
1307000M0AABMBM,Salic Acid_Gel 26%,N/A,N/A
1307000M0AABSBS,Salic Acid_Medic Plastr 40%,N/A,N/A
1307000M0AABVBV,Salic Acid_Oint 10%,N/A,N/A
1307000M0AABYBY,Salic Acid/Lactic Acid_Paint 16.7%/15%,N/A,N/A
1307000M0AABZBZ,Salic Acid_Oint 20%,N/A,N/A
1307000M0BEAAAE,Pickles_Foot Oint,N/A,N/A
1307000M0BFAAAP,Verrugon_Complete,N/A,N/A
1307000M0BIABAE,Wartex_Oint,N/A,N/A
1307000M0BJAAAV,Salatac_Gel,N/A,N/A
1307000M0BKABBY,Duofilm_Paint,N/A,N/A
1307000M0BLAAAX,Cuplex Verruca_Gel,N/A,N/A
1307000M0BPAAAW,Salactol_Paint + Applic,N/A,N/A
1307000M0BQADBL,Scholl_Seal & Heal Verruca Removal Gel,N/A,N/A
1307000M0BQAEBS,Scholl_Corn Removal Fabric Plastr 40%,N/A,N/A
1307000M0BQAFBS,Scholl_Corn Removal W/R Plastr 40%,N/A,N/A
1307000M0BQAGBS,Scholl_Corn Removal Polymer GelPlastr40%,N/A,N/A
1307000M0BQAHBS,Scholl_Verucca Removal System Plastr 40%,N/A,N/A
1307000M0BTAABA,Occlusal_Soln 26%,N/A,N/A
1307000M0BXAAAV,Bazuka_Gel + Applic,N/A,N/A
1307000M0BXABBM,Bazuka_Gel Ex Strgh 26% + Applic,N/A,N/A
1307000M0BXACAV,Bazuka_Treatment Gel,N/A,N/A
1307000M0BXADBM,Bazuka_Treatment Gel Ex Strgh 26%+Applic,N/A,N/A
1307000Q0AAAAAA,Silver Nit Caustic_Pencil 95% BP 1980,N/A,N/A
1307000Q0AAABAB,Silver Nit_Stick 40%,N/A,N/A
1307000Q0AAACAC,Silver Nit Caustic_Applic 75%,N/A,N/A
1307000Q0AAAEAE,Caustic_Applic 95%,N/A,N/A
1307000Q0BBAAAB,Avoca_Silver Nitrate Pencil 40%,N/A,N/A
1307000Q0BBACAE,Avoca_Silver Nitrate Applic 95%,N/A,N/A
1307000Q0BBADAC,Avoca_Silver Nitrate Applic 75%,N/A,N/A
1307000Q0BBAFAA,Avoca_Wart & Verruca Tt/S,N/A,N/A
1307000Q0BBAGAC,Avoca_Silver Nitrate Applic 75% (Thick),N/A,N/A
1307000Q0BBAHAA,Avoca_Silver Nitrate Pencil 95%,N/A,N/A
1307000V0AAAAAA,Imiquimod_Crm 5% Sach 250mg,N/A,N/A
1307000V0AAABAB,Imiquimod_Crm 3.75% Sach 250mg,N/A,N/A
1307000V0BBAAAA,Aldara_Crm 5% Sach 250mg,N/A,N/A
1307000V0BCAAAB,Zyclara_Crm 3.75% Sach 250mg,N/A,N/A
1307000W0AAAAAA,Camellia Sinensis Extract_Oint 10%,N/A,N/A
130801000BBANA0,Uvistat_Ultrablock Crm Spf 30,N/A,N/A
130801000BBDYA0,Riemann P20_OnceADaySunfilterLotionSPF15,N/A,N/A
130801000BBIHA0,E45_Sun Reflective Sunscreen Spf 30+,N/A,N/A
130801000BBKNA0,Uvistat_Sun Crm Spf 50,N/A,N/A
130801000BBKZA0,Delph_Sun Lot Spf 30,N/A,N/A
130801000BBLGA0,Delph_Sun Lot Spf 15,N/A,N/A
130801000BBLIA0,Sunsense_Ultra Lot Spf 50+,N/A,N/A
130801000BBMAA0,Sunsense_Toddler Suncare Milk Spf 50+,N/A,N/A
130801000BBNQA0,Uvistat_Lipscreen Spf 50,N/A,N/A
130801000BBNSA0,Uvistat_Sun Crm Spf 30,N/A,N/A
130801000BBNTA0,Sunsense_Daily Face Crm Spf 50+,N/A,N/A
130801000BBNUA0,Sunsense_Lip Balm Spf 50,N/A,N/A
130801000BBNVA0,Sunsense_Sunsensitive Crm SPF 50+,N/A,N/A
130801000BBNWA0,Anthelios_XL Crm Spf 50+,N/A,N/A
130801000BBNXA0,Ambre Sol_UV Sens Prote Milk SPF 50+,N/A,N/A
130801000BBNYA0,Riemann P20_OnceADaySunfilterLotionSPF20,N/A,N/A
130801000BBNZA0,Riemann P20_OnceADaySunfilterLotionSPF30,N/A,N/A
130801000BBPAA0,Riemann P20_OnceADaySunfilterLotionSPF50,N/A,N/A
130801000BBPBA0,Ultrasun_Sports Gel SPF 20,N/A,N/A
130801000BBPCA0,Sunsense_Anti-ageing Face Lot SPF50,N/A,N/A
130801000BBPDA0,Sunsense_Anti-ageing FaceMatteLot SPF50+,N/A,N/A
130801000BBPEA0,Ultrasun_Extreme Lot SPF 50+,N/A,N/A
130801000BBPFA0,Ultrasun_Family Lot SPF 30,N/A,N/A
130801000BBPHA0,Ultrasun_Anti-Aging Face Crm SPF 30,N/A,N/A
1308010W0AAAAAA,Diclofenac Sod_Gel 3%,N/A,N/A
1308010W0BBAAAA,Solaraze_Gel 3%,N/A,N/A
1308010Y0AAAAAA,Fluorouracil_Crm 5%,N/A,N/A
1308010Y0AAABAB,Fluorouracil/Salic Acid_Cutaneous Soln,N/A,N/A
1308010Y0BBAAAA,Efudix_Crm 5%,N/A,N/A
1308010Y0BCAAAB,Actikerall_Cutaneous Soln 5mg/g 100mg/g,N/A,N/A
1308010Z0AAAAAA,Ingenol Mebutate_Gel 150mcg/g,N/A,N/A
1308010Z0AAABAB,Ingenol Mebutate_Gel 500mcg/g,N/A,N/A
1308010Z0BBAAAA,Picato_Gel 150mcg/g,N/A,N/A
1308010Z0BBABAB,Picato_Gel 500mcg/g,N/A,N/A
130802000BBAHA0,Covermark_Finishing Pdr,N/A,N/A
130802000BBANA0,Covermark_Classic Foundation,N/A,N/A
130802000BBASA0,Dermacolor_Fixing Pdr,N/A,N/A
130802000BBATA0,Dermacolor_Camouflage Creme,N/A,N/A
130802000BBAVA0,Dermacolor_Fixier A/Spy 150ml,N/A,N/A
130802000BBBBAA,Keromask_Finishing Pdr,N/A,N/A
130802000BBBCAB,Keromask_Masking Crm,N/A,N/A
130802000BBBIA0,Veil_Cover Crm,N/A,N/A
130802000BBBJA0,Veil_Finishing Pdr,N/A,N/A
130802000BBBPA0,Dermablend_Leg & Body Cover,N/A,N/A
130802000BBCBA0,Dermablend_Setting Pdr (+ Puff),N/A,N/A
130802000BBCZA0,Dermablend_Cover Crm B12 Medium Beige,N/A,N/A
130802000BBDBA0,Dermablend_Cover Crm B56 Warm Ivory,N/A,N/A
130802000BBDCA0,Dermablend_Cover Crm B78 Sand Beige,N/A,N/A
130802000BBDHA0,Dermablend_Setting Pdr,N/A,N/A
130802000BBDNA0,Dermablend_Ultra-Corrective Stick 14nude,N/A,N/A
130802000BBDPA0,Dermablend_Ultra-Corrective Stick 12opal,N/A,N/A
130802000BBDQA0,Dermablend_Ultra-Corrective Stick 11porc,N/A,N/A
130802000BBDRA0,Dermablend_Ultra-CorrectiveStick17coffee,N/A,N/A
130802000BBDSA0,Dermablend_Ultra-CorrectiveStick16bronze,N/A,N/A
130802000BBDTA0,Dermablend_Ultra-Corrective Stick13light,N/A,N/A
130802000BBDUA0,Dermablend_Ultra-Corrective Stick 15sand,N/A,N/A
130802000BBDWA0,Dermablend_Foundation Coverstick 12,N/A,N/A
130802000BBDZA0,Dermablend_Foundation Coverstick 15,N/A,N/A
130802000BBEAA0,Dermablend_Foundation Coverstick 16,N/A,N/A
130802000BBECA0,Dermablend_Dermasmooth Foundation,N/A,N/A
130802000BBEDA0,Viticolor_Gel,N/A,N/A
130900000AABGBG,Scc_Scalp Oint,N/A,N/A
130900000BCAAA0,Viviscal_Tab Max Strgh,N/A,N/A
1309000C0AAAEAE,Coal Tar/Lecithin_Scalp Lot 2.5/0.3%,N/A,N/A
1309000C0AAANAN,Coal Tar_Ext Shampoo 2%,N/A,N/A
1309000C0AAAQAQ,Gppe Shampoo_Capasal,N/A,N/A
1309000C0AAASAS,Coal Tar_Shampoo 4.3%,N/A,N/A
1309000C0AAATAT,Coal Tar_Ext Shampoo 5%,N/A,N/A
1309000C0BDAAAE,Psoriderm_Scalp Lot,N/A,N/A
1309000C0BGACAT,Alphosyl_Shampoo 2 In 1,N/A,N/A
1309000C0BHAAAJ,Polytar Plus_Scalp Cleanser,N/A,N/A
1309000C0BHABAK,Polytar_Liq,N/A,N/A
1309000C0BHACAU,Polytar Af_Liq,N/A,N/A
1309000C0BJAAAN,Neutrogena_T/Gel Therapeutic Shampoo 2%,N/A,N/A
1309000C0BLAAAQ,Capasal_Therapeutic Shampoo,N/A,N/A
1309000F0AAAAAA,Sod Lauryl Sulfo-Suc/Sulf_Shampoo 6/2.7%,N/A,N/A
1309000F0BBAAAA,Dentinox_Shampoo Cradle Cap,N/A,N/A
1309000G0AAAAAA,Arach Oil_Liq,N/A,N/A
1309000H0AAAKAK,Minoxidil_Gel 2%,N/A,N/A
1309000H0AAALAL,Minoxidil_Foam Aero 5%,N/A,N/A
1309000I0AAAAAA,Ketoconazole_Shampoo 2%,N/A,N/A
1309000I0BBAAAA,Nizoral_Shampoo 2%,N/A,N/A
1309000I0BBABAA,Nizoral_Dandruff Shampoo 2%,N/A,N/A
1309000I0BBAEAA,Nizoral_Anti-Dandruff Shampoo 2%,N/A,N/A
1309000I0BEAAAA,Dandrazol_Shampoo 2%,N/A,N/A
1309000I0BEABAA,Dandrazol_Anti-Dandruff Shampoo 2%,N/A,N/A
1309000I0BFAAAB,Ketopine_Shampoo 2%,N/A,N/A
1309000L0AAABAB,Benzalk Chlor_Shampoo 0.5%,N/A,N/A
1309000L0BCAAAB,Dermax Therapeutic_Shampoo 0.5%,N/A,N/A
1309000P0AAAGAG,Gppe Liq_Ceanel Conc,N/A,N/A
1309000P0BEAAAG,Ceanel_Conc,N/A,N/A
1309000Q0BBAAAA,Betadine_Shampoo 4%,N/A,N/A
1309000S0AAABAB,Selenium Sulfide_Shampoo 2.5%,N/A,N/A
1309000S0BBAAAB,Selsun_Shampoo 2.5%,N/A,N/A
1309000W0AAAAAA,Finasteride_Tab 1mg,N/A,N/A
1309000X0AAAAAA,Eflornithine Monohyd Chlor_Crm 11.5%,N/A,N/A
1309000X0BBAAAA,Vaniqa_Crm 11.5%,N/A,N/A
1310011AAAAAAAA,Retapamulin_Oint 1%,N/A,N/A
1310011AABBAAAA,Altargo_Oint 10mg/g,N/A,N/A
1310011M0AAAAAA,Mupirocin_Oint 2%,N/A,N/A
1310011M0AAABAB,Mupirocin_Crm 2%,N/A,N/A
1310011M0BBAAAA,Bactroban_Oint 2%,N/A,N/A
1310011M0BBABAB,Bactroban_Crm 2%,N/A,N/A
1310011P0AAAAAA,Neomycin Sulf_Crm 0.5%,N/A,N/A
1310011W0AAABAB,Polymyxin / Bacitracin_Oint,N/A,N/A
1310011W0BCAAAB,Polyfax_Oint,N/A,N/A
1310011Y0AAAAAA,Silver Sulfadiazine_Crm 1%,N/A,N/A
1310011Y0BBAAAA,Flamazine_Crm 1%,N/A,N/A
1310012F0AAABAB,Fusidic Acid_Crm 2%,N/A,N/A
1310012F0BBAAAB,Fucidin_Crm 20mg/g,N/A,N/A
1310012I0AAAEAE,Gentamicin Sulf_Crm 0.1%,N/A,N/A
1310012K0AAAEAE,Metronidazole_Crm 2%,N/A,N/A
1310012K0AAARAR,Metronidazole_Gel 0.75%,N/A,N/A
1310012K0AAAXAX,Metronidazole_Crm 0.75%,N/A,N/A
1310012K0BBAAAQ,Metrotop_Gel 0.8%,N/A,N/A
1310012K0BCAAAR,Metrogel_Gel 0.75%,N/A,N/A
1310012K0BDAAAR,Rozex_Gel 0.75%,N/A,N/A
1310012K0BDABAX,Rozex_Crm 0.75%,N/A,N/A
1310012K0BEAAAR,Anabact_Gel 0.75%,N/A,N/A
1310012K0BIAAAR,Zyomet_Gel 0.75%,N/A,N/A
1310012K0BJAAAR,Acea_Gel 0.75%,N/A,N/A
1310012K0BKAAAR,Metrosa_Gel 0.75%,N/A,N/A
1310012K0BLAAAX,Rosiced_Crm 0.75%,N/A,N/A
1310012Q0AAAAAA,Sod Fusidate_Oint 2%,N/A,N/A
1310012Q0BBAAAA,Fucidin_Oint 20mg/g,N/A,N/A
131002030AAAAAA,Terbinafine HCl_Crm 1%,N/A,N/A
131002030AAABAB,Terbinafine HCl_Spy 1% 15ml,N/A,N/A
131002030AAACAC,Terbinafine HCl_Gel 1%,N/A,N/A
131002030AAADAD,Terbinafine HCl_Soln 1%,N/A,N/A
131002030BBAAAA,Lamisil_Crm 1%,N/A,N/A
131002030BBABAA,Lamisil AT_Crm 1%,N/A,N/A
131002030BBACAB,Lamisil AT_P/Spy 1% 15ml,N/A,N/A
131002030BBADAC,Lamisil AT_Gel 1%,N/A,N/A
131002030BBAEAD,Lamisil Once_Soln 1%,N/A,N/A
131002030BCAAAA,Scholl_Advance Ath Foot Crm,N/A,N/A
1310020A0AAAAAA,Amorolfine HCl_Nail Lacquer Kit 5% 5ml,N/A,N/A
1310020A0AAACAC,Amorolfine HCl_Nail Lacquer Kit 5% 3ml,N/A,N/A
1310020A0BBAAAA,Loceryl_Nail Lacquer Kit 5% 5ml,N/A,N/A
1310020A0BBACAA,Loceryl_Nail Lacquer Kit 5% 2.5ml,N/A,N/A
1310020A0BCAAAC,Loceryl Curanail_Medic Nail Lacquer 3ml,N/A,N/A
1310020A0BDAAAD,Omicur_Medic Nail Lacquer Kit 5%,N/A,N/A
1310020D0AAAAAA,Benzoic Acid Co_Oint,N/A,N/A
1310020E0AAAAAA,Bifonazole_Crm 1%,N/A,N/A
1310020E0BCAAAA,Canesten Bifonazole_Once Daily Crm 1%,N/A,N/A
1310020H0AAAAAA,Clotrimazole_Soln 1%,N/A,N/A
1310020H0AAABAB,Clotrimazole_Crm 1%,N/A,N/A
1310020H0AAADAD,Clotrimazole_Pdr 1%,N/A,N/A
1310020H0AAAEAE,Clotrimazole_Spy 1% 40ml,N/A,N/A
1310020H0AAAGAG,Clotrimazole_Spy 1% 25ml,N/A,N/A
1310020H0BBAAAB,Canesten_Crm 1%,N/A,N/A
1310020H0BBABAA,Canesten_Soln 1%,N/A,N/A
1310020H0BBACAE,Canesten_Dermat Spy 1% 40ml,N/A,N/A
1310020H0BBAEAB,Canesten_Dual Action Crm 1%,N/A,N/A
1310020H0BBAGAG,Canesten AF_Dual Action Atom Spy 1% 25ml,N/A,N/A
1310020H0BBAHAB,Canesten_Antifungal Crm 1%,N/A,N/A
1310020J0AAAAAA,Econazole Nit_Crm 1%,N/A,N/A
1310020J0BCAAAA,Pevaryl_Crm 1%,N/A,N/A
1310020L0AAAAAA,Ketoconazole_Crm 2%,N/A,N/A
1310020L0BBAAAA,Nizoral_Crm 2%,N/A,N/A
1310020L0BCAAAA,Daktarin Gold_Crm 2%,N/A,N/A
1310020L0BCABAA,Daktarin Intensiv_Crm 2%,N/A,N/A
1310020N0AAAAAA,Miconazole Nit_Crm 2%,N/A,N/A
1310020N0AAABAB,Miconazole Nit_Dust Pdr 2%,N/A,N/A
1310020N0AAAEAE,Miconazole Nit_Pdr Spy 0.16% 100g CFF,N/A,N/A
1310020N0BBAAAA,Daktarin_Crm 2%,N/A,N/A
1310020N0BBABAB,Daktarin_Pdr 2%,N/A,N/A
1310020N0BBAEAA,Daktarin Aktiv_Crm 2%,N/A,N/A
1310020N0BBAGAE,Daktarin Aktiv_Pdr Spy 0.16% 100g,N/A,N/A
1310020Q0AAABAB,Griseofulvin_Spy 1% 20ml,N/A,N/A
1310020Q0BBAAAB,Grisol AF_Spy 1% 20ml,N/A,N/A
1310020T0AAAAAA,Tioconazole_Medic Nail Lacquer 283mg/ml,N/A,N/A
1310020T0BBAAAA,Trosyl_Nail Soln 283mg/ml + Applic,N/A,N/A
1310020U0AAAAAA,"Nystatin_Crm 100,000u/g",N/A,N/A
1310020U0AAAEAE,"Nystatin/Chlorhex HCl_Crm 100,000u/1%",N/A,N/A
1310020U0BCAAAE,Nystaform_Crm,N/A,N/A
1310020U0BDAAAA,"Nystan_Crm 100,000u/g",N/A,N/A
1310020V0BCAAAB,Phytex_Paint + Brush,N/A,N/A
1310020Y0AAABAB,Tolnaftate_Dust Pdr 1%,N/A,N/A
1310020Y0AAAJAJ,Tolnaftate_Spy 1% 150ml CFF,N/A,N/A
1310020Y0AAAKAK,Tolnaftate_Spy 0.12% 150ml,N/A,N/A
1310020Y0AAALAL,Tolnaftate/Benzalk Chlor_Crm 1%/0.1%,N/A,N/A
1310020Y0BEAEAB,Scholl_Ath Foot Pdr,N/A,N/A
1310020Y0BFACAH,Mycil_Pdr,N/A,N/A
1310020Z0AAADAD,Zn Undecen/Undecenoic Acid_Crm 20%/5%,N/A,N/A
1310020Z0AAAEAE,Zn Undecen/Undecenoic Acid_Dust Pdr 20%,N/A,N/A
1310020Z0BCAAAD,Mycota_Crm,N/A,N/A
1310020Z0BCABAE,Mycota_Pdr,N/A,N/A
131003000BLBJA0,Blistex_Relief Crm,N/A,N/A
1310030C0AAAAAA,Aciclovir_Crm 5%,N/A,N/A
1310030C0BBAAAA,Zovirax_Crm 5%,N/A,N/A
1310030C0BBABAA,Zovirax_Cold Sore Crm 5%,N/A,N/A
1310030C0BFAAAA,Virasorb_Cold Sore Crm 5%,N/A,N/A
1310030C0BNAAAA,Cymex Ultra_Crm 5%,N/A,N/A
1310030L0AAAAAA,Penciclovir_Crm 1%,N/A,N/A
1310030L0BBAAAA,Vectavir_Cold Sore Crm 1%,N/A,N/A
1310030L0BCAAAA,Fenistil_Cold Sore Crm 1%,N/A,N/A
131004000BPADA0,Delacet_Herbal Head Lice Soln,N/A,N/A
1310040C0AAAAAA,Benzyl Benz_Applic,N/A,N/A
1310040M0AAADAD,Malathion_Aq Lot 0.5%,N/A,N/A
1310040M0BBAAAD,Derbac-M_Liq 0.5%,N/A,N/A
1310040Q0AAAAAA,Permethrin_Creme Rinse 1%,N/A,N/A
1310040Q0AAABAB,Permethrin_Crm 5%,N/A,N/A
1310040Q0BBAAAA,Lyclear_Creme Rinse 1%,N/A,N/A
1310040Q0BBABAB,Lyclear_Dermal Crm 5%,N/A,N/A
1310040V0AAAAAA,Dimeticone_Lot 4%,N/A,N/A
1310040V0AAAEAE,Dimeticone_Soln Spy 4% 120ml,N/A,N/A
1310040V0BBAAAA,Hedrin_Lot 4%,N/A,N/A
1310040V0BBAEAE,Hedrin_Soln Spy 4% 120ml,N/A,N/A
131005000AAAUAU,Flexible_Methylated Collod,N/A,N/A
131005000BBADAD,Antipeol_Oint,N/A,N/A
131005000BBAYA0,Germolene_Antis Crm,N/A,N/A
131005000BBCGA0,Germolene_Antis Gel,N/A,N/A
1310050D0AAAAAA,Cetrimide_Crm 0.5%,N/A,N/A
1310050D0AAADAD,Chlorhex Glucon/Cetrimide_Crm 0.1%/0.5%,N/A,N/A
1310050D0AAAFAF,Cetrimide_P/Spy 0.5% 100ml,N/A,N/A
1310050D0BCAAAA,Cetavlex_Crm 0.5%,N/A,N/A
1310050D0BDAAAB,Vesagex_Antis Crm,N/A,N/A
1310050D0BIAAAD,Savlon_Antis Crm,N/A,N/A
1310050D0BIABAF,Savlon_First Aid Wash P/Spy 0.5% 100ml,N/A,N/A
1310050H0AAAAAA,Hydrogen Per_Crm 1%,N/A,N/A
1310050H0BBABAA,Crystacide_Crm 1%,N/A,N/A
1310050J0AAAAAA,Chlorhex Glucon_Clr Gel 0.5%,N/A,N/A
1310050J0AAACAC,Gppe Crm_Acriflex,N/A,N/A
1310050J0BCAAAA,Cepton_Clr Gel,N/A,N/A
1310050J0BDAAAC,Acriflex_Crm,N/A,N/A
1310050K0AAAAAA,Dibromprop Iset_Crm 0.15%,N/A,N/A
1310050K0BBAAAA,Brulidine_Crm 0.15%,N/A,N/A
1310050M0AAAAAA,Mag Sulf_Paste,N/A,N/A
1310050P0AAADAD,Phenol/Chlorhex Glucon_Crm 1.2%/0.25%,N/A,N/A
1310050W0AAAAAA,Chlorhex HCl_Crm 0.5%,N/A,N/A
1310050W0BBAAAA,Germolene Wound Care_Crm,N/A,N/A
131101000BMANA0,Readiwash_Foam Aero 200ml,N/A,N/A
1311010A0AAAAAA,Ims_,N/A,N/A
1311010A0AAABAB,Surg_Spt,N/A,N/A
1311010A0AAADAD,Ims_70%,N/A,N/A
1311010A0BDAAAK,Spirigel_Alcohol Hand Gel,N/A,N/A
1311010I0AAAAAA,Isopropyl Alcohol_,N/A,N/A
1311010I0AAABAB,Isopropyl Alcohol_70%,N/A,N/A
1311010I0AAAFAF,Chlorhex/Isopropyl Alc Acet_Swab 0.5/70%,N/A,N/A
1311010S0AAADAD,Sod Chlor_Soln 0.9%,N/A,N/A
1311010V0BCACAF,Sterac_Ster Water Top Irrig 150ml,N/A,N/A
1311020G0AAAHAH,Chlorhex Acet_Dust Pdr 1%,N/A,N/A
1311020G0BCASAM,Baxter_Chlorhex Acet Top Irrig 0.05% 1L,N/A,N/A
1311020G0BEAAAH,Cx_Antis Dust Pdr 1%,N/A,N/A
1311020L0AAA2A2,Chlorhex Glucon/Cetrimide_Liq 0.3%/3%,N/A,N/A
1311020L0AAAEAE,Chlorhex Glucon_Cleansing Lot 0.1%,N/A,N/A
1311020L0AAAFAF,Chlorhex Glucon_Crm 1%,N/A,N/A
1311020L0AAAGAG,Chlorhex Glucon_Soln 0.05% 25ml Sach,N/A,N/A
1311020L0AAAHAH,Chlorhex Glucon_Soln 0.05% 100ml Sach,N/A,N/A
1311020L0AAAIAI,Chlorhex Glucon_Soln 4%,N/A,N/A
1311020L0AAAKAK,Chlorhex Glucon_Soln Conc 5%,N/A,N/A
1311020L0AAALAL,Chlorhex Glucon_Soln 0.5%,N/A,N/A
1311020L0AAANAN,Chlorhex Glucon_Soln 1%,N/A,N/A
1311020L0AAAPAP,Chlorhex Glucon_Soln 0.02%,N/A,N/A
1311020L0AAAWAW,Chlorhex/Cetrimide_Sach 0.015/0.15%100ml,N/A,N/A
1311020L0AAAXAX,Chlorhex/Cetrimide_Sach 0.015/0.15% 25ml,N/A,N/A
1311020L0AABSBS,Chlorhex Glucon/Isopropyl Alc_Soln2%/70%,N/A,N/A
1311020L0BEAAAI,Hibiscrub_Soln,N/A,N/A
1311020L0BFAAAL,Hibi_Liquid Hand Rub+ Soln 0.5%,N/A,N/A
1311020L0BGADAF,Hibitane_Obstetric Crm,N/A,N/A
1311020L0BGAFAK,HiBiTane Plus_Conc 5%,N/A,N/A
1311020L0BJAAAG,Sterets Unisept_Soln 25ml Sach,N/A,N/A
1311020L0BJABAH,Sterets Unisept_Soln 100ml Sach,N/A,N/A
1311020L0BKAAAN,Cepton_Medic Skin Wsh 1%,N/A,N/A
1311020L0BNABAI,Hydrex_Surg Scrub,N/A,N/A
1311020L0BNACAL,Hydrex_Chlorhex Clr,N/A,N/A
1311020L0BNADAL,Hydrex_Chlorhex Pink,N/A,N/A
1311020L0BRAAAW,Sterets Tisept_Soln 100ml Sach,N/A,N/A
1311020L0BRABAX,Sterets Tisept_Soln 25ml Sach,N/A,N/A
1311020L0BSAGBI,Savlon_Antis Wound Wsh A/Spy 0.45% 100ml,N/A,N/A
1311020L0BSAHA2,Savlon_Antis Liq,N/A,N/A
1311020L0BSAIA2,Savlon_Disinfectant Liq,N/A,N/A
1311020L0CFAABN,Quinoderm_A-Bact Face Wsh,N/A,N/A
1311020L0CFABBQ,Quinoderm_Facial Cleanser,N/A,N/A
1311020L0CHAABS,ChloraPrep_Soln Applic 3ml,N/A,N/A
1311020L0CHABBS,ChloraPrep_Soln Applic 0.67ml,N/A,N/A
1311020L0CHACBS,ChloraPrep_Soln Applic 1.5ml,N/A,N/A
1311020L0CHADBS,ChloraPrep_Soln Applic 10.5ml,N/A,N/A
1311020L0CHAEBS,ChloraPrep_Soln Applic 26ml,N/A,N/A
1311020L0CHAFBS,ChloraPrep_With Tint Soln Applic 3ml,N/A,N/A
1311020L0CHAHBS,ChloraPrep_With Tint Soln Applic 26ml,N/A,N/A
1311030A0BGABA0,Cetaphil_Cleansing Bar,N/A,N/A
1311030A0BGACA0,Cetaphil_Gentle Skin Cleanser,N/A,N/A
1311030A0BGADA0,Cetaphil_Moist Crm,N/A,N/A
1311030A0BGAEA0,Cetaphil_Moist Lot,N/A,N/A
1311040K0AAABAB,Povidone-Iodine_Pdr Spy 2.5% 100ml,N/A,N/A
1311040K0AAAFAF,Povidone-Iodine_Alcoholic Soln 10%,N/A,N/A
1311040K0AAAKAK,Povidone-Iodine_Surg Scrub 7.5%,N/A,N/A
1311040K0AAASAS,Povidone-Iodine_Pdr Spy 1.14% 50ml,N/A,N/A
1311040K0AAATAT,Povidone-Iodine_Soln 10%,N/A,N/A
1311040K0BBAAAT,Videne_Antis Soln 10%,N/A,N/A
1311040K0BBABAF,Videne_Alcoholic Tinct 10%,N/A,N/A
1311040K0BBADAK,Videne_Surg Scrub,N/A,N/A
1311040K0BCAAAB,Betadine_Pdr A/Spy 2.5% 100ml,N/A,N/A
1311040K0BEABAS,Savlon Dry_Antis Pdr A/Spy 1.14% 50ml,N/A,N/A
1311040T0AABABA,Sod Hypochlorite_Soln 2%,N/A,N/A
1311040T0BCAABA,Milton No.2_Sterilising Fluid,N/A,N/A
1311050E0AAACAC,Chloroxylenol_Soln 4.8%,N/A,N/A
1311050E0AAADAD,Gppe Crm_Dettol,N/A,N/A
1311050E0BBABAC,Dettol_Liq,N/A,N/A
1311050E0BBACAD,Dettol_Antis Crm,N/A,N/A
1311050P0AAABAB,Phenol Liquefied_,N/A,N/A
1311050R0BCAAA0,T.C.P._Liq,N/A,N/A
1311050U0AAADAD,Triclosan_Aq Soln 2%,N/A,N/A
1311050U0AAAIAI,Triclosan_Liq 1%,N/A,N/A
1311050U0BQAAAI,Skinsan_Skin Cleanser 1%,N/A,N/A
1311060H0AAAAAA,Hamamelis_Water BPC,N/A,N/A
1311060H0BCAAAB,Witch Doctor_Skin Tt Gel,N/A,N/A
1311060I0AAABAB,Hydrogen Per_Soln 10vols/3%,N/A,N/A
1311060I0AAACAC,Hydrogen Per_Soln 20vols/6%,N/A,N/A
1311060Q0AAACAC,Pot Permanganate_Cutaneous Soln Tab400mg,N/A,N/A
1311060Q0BBAAAC,Permitabs_Tab 400mg,N/A,N/A
1311060T0AAAAAA,Silver Nit_Soln 0.5%,N/A,N/A
1311070S0BBAAAA,Larvae_Ster Larvae,N/A,N/A
1311070S0BBAWAA,Larvae_100 30cm x 30cm Dressing Pack,N/A,N/A
1311070S0BBAXAA,Larvae_200 30cm x 30cm Dressing Pack,N/A,N/A
1311070S0BBAZAA,Larvae_200 Boot Pack,N/A,N/A
1311070S0BCABAA,Ster Larvae_BioBags,N/A,N/A
1311070S0BDAAAA,BioBag_400 Dress Kit 10cm x 10cm,N/A,N/A
1311070S0BDABAA,BioBag_300 Dress Kit 6cm x 12cm,N/A,N/A
1311070S0BDACAA,BioBag_200 Dress Kit 5cm x 6cm,N/A,N/A
1311070S0BDADAA,BioBag_100 Dress Kit 4cm x 5cm,N/A,N/A
1311070S0BDAEAA,BioBag_50 Dress Kit 2.5cm x 4cm,N/A,N/A
1311070S0BEAAAA,Larvae 100_,N/A,N/A
1311070S0BFAAAA,Larvae 200_,N/A,N/A
131200000BBACA0,Triple Dry Anti-perspirant_Roll On,N/A,N/A
1312000C0AAASAS,Alum Chlor_Soln 20%,N/A,N/A
1312000C0AAAWAW,Alum Chlor_Spy 20% 30ml,N/A,N/A
1312000C0BBAAAS,Anhydrol Fte_A-Pers Soln 20%,N/A,N/A
1312000C0BCAAAS,Driclor_A-Pers Soln 20%,N/A,N/A
1312000C0BDACAW,Odaban_A-Pers P/Spy 20% 30ml,N/A,N/A
